id	len_ref	len_msa	n_species	f_species	n_matched	n_mismatched	n_indel	f_matched	f_mismatched	f_indel	r4s	iq	iq_ml	iq_cat	iq_hi	leisr_mle	leisr_low	leisr_up	leisr_global	leisr_local
YJR054W	497	774	14	1	33	460	189	0.06639839034205232	0.9255533199195171	0.38028169014084506	2.126792374245473	2.6976105030181086	0.7907472032193159	2.245472837022133	0.7159486317907445	62.7009236116948	0.6865082958674625	829.5693354266434	-24.749387541445643	-22.24134281411806
YJR057W	216	336	14	1	62	154	15	0.28703703703703703	0.7129629629629629	0.06944444444444445	1.353585648148148	2.235947962962963	0.9583735185185185	2.5	0.9321887037037038	1.4703283374838014	0.5115799963010764	142.8228788650796	-18.846839538567526	-16.449501161579548
YJR058C	147	223	14	1	29	116	4	0.19727891156462585	0.7891156462585034	0.027210884353741496	1.0460789115646258	3.906399795918367	0.9407895238095239	2.435374149659864	0.9087387074829932	1.5557984231428592	0.5089711103502511	72.73255941782584	-17.12438879560981	-15.055527965738563
YJR059W	818	1153	14	1	63	744	342	0.07701711491442542	0.9095354523227384	0.4180929095354523	1.7811515892420537	3.4843124938875305	0.8936455990220049	2.229828850855746	0.8129222371638142	27.037887730755646	0.6658047090584037	410.43539623941626	-22.090181417911847	-20.065760432894237
YJR061W	935	1379	13	0.9285714285714286	1	929	635	0.0010695187165775401	0.9935828877005347	0.679144385026738	3.063687807486631	1.4358149839572192	0.9374886417112299	2.727272727272727	0.9373510053475935	151.91417408353212	0.5341277538139788	1202.5255738659637	-25.11039232535504	-23.699324583798667
YJR062C	457	1001	14	1	52	393	189	0.1137855579868709	0.8599562363238512	0.4135667396061269	1.65364704595186	3.1822966301969364	0.973388533916849	2.6695842450765865	0.9975411159737417	34.8620266269707	0.5490466968688424	486.835437194063	-19.44273664058417	-17.587122495569975
YJR063W	125	165	14	1	61	64	2	0.488	0.512	0.016	0.60972344	12.0922416	0.82508944	2.024	0.8198801600000001	1.5410818958639259	0.41142093886032527	6.1336512376508745	-11.58419371038051	-9.740119439331018
YJR064W	562	570	14	1	319	241	21	0.5676156583629893	0.4288256227758007	0.037366548042704624	0.3891716725978648	10.599208914590747	0.9969462099644129	1.9341637010676156	0.9903784341637011	1.4641749039318996	0.3820988055280348	6.010273907788608	-8.76889901320652	-7.4188326840272785
YJR065C	449	493	14	1	262	158	75	0.5835189309576837	0.3518930957683742	0.16703786191536749	0.3379127394209354	10.71599543429844	0.9428271714922049	1.6525612472160356	0.8733627171492205	1.5693088948029976	0.372608741833801	7.153021372578854	-7.7498491125359665	-6.519558223150512
YJR066W	2470	2818	13	0.9285714285714286	126	1573	2470	0.05101214574898785	0.6368421052631579	1	0.7557451214574898	9.729113931174089	0.9497691174089069	1.8748987854251011	0.8589339473684211	17.754884898743473	0.42967110076583975	70.29167142164974	-11.99848252221893	-10.460909696034422
YJR068W	353	398	14	1	137	216	29	0.3881019830028329	0.6118980169971672	0.0821529745042493	0.9054508215297451	8.92229478753541	0.9796987252124646	2	0.9385956940509915	1.4893645566339286	0.4913157061686089	4.731703607371991	-14.714476350273895	-12.588319619338685
YJR069C	197	219	14	1	61	136	13	0.3096446700507614	0.6903553299492385	0.06598984771573604	1.0332080710659899	2.2068815228426395	0.9689391370558376	2.081218274111675	0.888567461928934	1.5293715272571948	0.48329508805333043	55.68375497647797	-15.784105234042146	-13.729439532106772
YJR070C	325	450	14	1	107	192	72	0.3292307692307692	0.5907692307692308	0.22153846153846155	0.6996807692307693	10.953879784615385	0.9953436307692307	2.1846153846153844	0.9615041230769231	1.3045830833915681	0.3901899690210374	4.599889810614607	-12.56314557064418	-10.913773111339681
YJR072C	385	467	14	1	196	187	18	0.509090909090909	0.4857142857142857	0.046753246753246755	0.5607366753246753	11.54807425974026	0.4588241038961039	1.6727272727272726	0.4280188311688312	1.4701582136893871	0.3829430865021215	31.04507702473597	-10.774915219903502	-9.10920318282348
YJR073C	206	297	14	1	69	137	4	0.33495145631067963	0.6650485436893204	0.019417475728155338	1.098795485436893	4.652394854368932	0.9161880582524272	2.5436893203883497	0.9472920388349514	1.40800056477142	0.4822077168175276	4.7166356541709105	-17.006700479375642	-14.710361630910375
YJR074W	218	268	14	1	24	183	78	0.11009174311926606	0.8394495412844036	0.3577981651376147	1.6844633027522935	5.198505	0.9626961467889908	2.7660550458715596	1.0088926605504587	323.37795805977896	0.5076580561117954	203852.46562679423	-20.10431391250491	-18.203225933079967
YJR075W	396	596	14	1	68	327	34	0.1717171717171717	0.8257575757575758	0.08585858585858586	1.1753686868686868	4.125134343434343	0.9943693434343435	2.580808080808081	1.0140705555555556	1.4000724759201184	0.4551390715833191	29.50678765536565	-18.63073139901874	-16.954469542392726
YJR076C	415	482	14	1	142	262	74	0.3421686746987952	0.6313253012048192	0.1783132530120482	0.7630003373493975	4.43131086746988	0.9115702168674699	2.1325301204819276	0.9269683614457831	1.925208962126604	0.49238885933680016	31.85088572972565	-11.997566686563957	-10.27677635789368
YJR077C	311	454	14	1	180	127	22	0.5787781350482315	0.40836012861736337	0.0707395498392283	0.47079405144694536	10.477121575562702	0.9828553376205788	1.720257234726688	0.9099154662379421	1.5298359828509491	0.4149963492595075	7.547295361293679	-9.552006717390276	-7.980193533981517
YJR080C	394	850	14	1	15	377	130	0.03807106598984772	0.9568527918781726	0.3299492385786802	2.0045710659898477	2.535090862944162	0.9668873604060914	2.3781725888324874	0.9227191878172589	14.669624515121129	0.5589120764148265	260.7217493292806	-24.471456203191128	-22.83406114111955
YJR084W	423	591	14	1	6	410	85	0.014184397163120567	0.9692671394799054	0.20094562647754138	1.7221872340425532	1.2376320803782506	0.9489910401891253	2.683215130023641	0.9444154609929077	1.3027952186786693	0.4290240757256966	146.0521846921062	-23.54987924018258	-22.33265632292237
YJR085C	105	143	14	1	23	73	18	0.21904761904761905	0.6952380952380952	0.17142857142857143	0.8754876190476191	5.3044905714285715	0.9874158095238095	2.5238095238095237	0.9533320952380953	1.2729112677456016	0.377700173739877	4.069276984221888	-13.886238649047954	-12.365846120168346
YJR088C	292	379	14	1	15	273	25	0.05136986301369863	0.934931506849315	0.08561643835616438	1.3648681506849316	1.2999454794520549	0.9576549657534247	2.7842465753424657	0.9358280479452055	1.3350257081045023	0.42977591306206053	38.77505130366975	-21.801938740148195	-20.568102892769563
YJR090C	1151	1382	14	1	163	969	498	0.1416159860990443	0.841876629018245	0.4326672458731538	1.3259225890529973	2.6476494526498695	0.9763383145091225	2.5716768027801913	0.9856063857515205	19.965687864727702	0.5848390618695425	233.76270531825912	-16.570985756858292	-14.740837239411762
YJR091C	1091	1597	14	1	82	956	730	0.07516040329972502	0.8762603116406966	0.6691109074243813	1.2973127406049496	3.3157134005499542	0.9236849770852429	2.473877176901925	0.9058387992667278	6.780272937605828	0.5348589245326973	236.68317054990868	-18.74104511916025	-16.906576144391074
YJR092W	1448	2339	14	1	41	1402	551	0.028314917127071824	0.9682320441988951	0.380524861878453	2.4796805870165746	2.6675931837016575	0.9486173135359116	2.766574585635359	0.9400163812154696	133.50664728908393	0.5892263140334835	1378.1970468256773	-26.604230742315256	-24.858291580125783
YJR093C	327	493	14	1	27	294	128	0.08256880733944955	0.8990825688073395	0.39143730886850153	1.5904012232415903	2.578276605504587	0.9579776146788991	2.388379204892966	0.8687595107033639	2.2927473747282803	0.5490152002081052	312.2037365198986	-20.264580188063334	-18.519096089820334
YJR095W	322	436	14	1	159	162	26	0.4937888198757764	0.5031055900621118	0.08074534161490683	0.6642725465838509	11.894203105590062	0.8955537577639752	2.1024844720496896	0.8700226086956522	1.7146789251806331	0.44224731515284665	36.848387384897485	-11.668629255883399	-9.797048217686608
YJR096W	282	339	14	1	58	224	6	0.20567375886524822	0.7943262411347518	0.02127659574468085	1.1107755319148935	2.272138829787234	0.9698139716312056	2.482269503546099	0.9264473758865248	1.5305956828545164	0.47073326265070625	74.89493894546521	-17.63743664850579	-15.816350900903215
YJR097W	172	271	14	1	29	140	31	0.1686046511627907	0.813953488372093	0.18023255813953487	1.5188505813953488	2.782437558139535	0.971628023255814	2.6802325581395348	0.958605	30.619484315174546	0.49943669767525967	179.4472215524485	-20.68983858497926	-18.747093945525027
YJR099W	236	345	14	1	36	200	19	0.15254237288135594	0.847457627118644	0.08050847457627118	1.4044707627118644	3.1751018644067797	0.9735740677966102	2.639830508474576	0.9750677966101695	1.5002745429692157	0.4969473811386782	469.420642593107	-20.851398814835072	-18.9145966772771
YJR101W	266	476	14	1	49	215	24	0.18421052631578946	0.8082706766917294	0.09022556390977443	1.1673315789473684	1.5018695112781955	0.940447932330827	2.338345864661654	0.9159281203007519	1.5534895072367427	0.4564038966717137	42.77328349203862	-17.791224179007536	-16.019723030380842
YJR102C	202	258	14	1	22	175	34	0.10891089108910891	0.8663366336633663	0.16831683168316833	1.3173178217821782	1.2582972772277228	0.9898928217821782	2.6683168316831685	0.969819702970297	1.4421417022184975	0.45486298379420126	54.92247558987301	-19.723141741498793	-18.169919853729
YJR103W	564	567	14	1	319	243	4	0.5656028368794326	0.4308510638297872	0.0070921985815602835	0.6092711524822695	11.689318421985815	0.9136635992907801	1.6081560283687943	0.8410895390070922	1.2785045045517043	0.4296706640249945	4.326340767726354	-11.464002940932982	-9.489279838316975
YJR105W	340	469	14	1	83	223	113	0.24411764705882352	0.6558823529411765	0.3323529411764706	0.76488	3.7922307352941176	0.7793456176470588	2.276470588235294	0.7930417352941177	1.123530826916602	0.32926848211261794	3.5385816484352466	-13.42756933303585	-11.820549503330005
YJR106W	725	1307	14	1	24	693	262	0.03310344827586207	0.9558620689655173	0.36137931034482756	2.630226372413793	2.43132235862069	0.9525823586206896	2.590344827586207	0.8659466068965517	37.327701881910784	0.5991811833655838	669.2207995901769	-25.437292476335077	-23.53097385755136
YJR107W	328	1281	14	1	23	298	97	0.0701219512195122	0.9085365853658537	0.29573170731707316	1.6549518292682928	2.7228293292682926	0.8545536585365854	2.423780487804878	0.8230159756097561	32.48683084861229	0.5396328578952373	189.5801254305016	-22.211138603130745	-20.27137364085971
YJR109C	1118	2266	14	1	471	642	50	0.4212880143112701	0.5742397137745975	0.044722719141323794	0.6573298568872987	6.442946189624329	0.8229410822898032	2.1082289803220036	0.8134613864042934	1.3832677010910635	0.4060279433575517	4.709524303379312	-11.82152600772809	-10.085360015577425
YJR110W	688	1028	14	1	91	533	379	0.13226744186046513	0.7747093023255814	0.5508720930232558	1.2847518895348837	2.349221773255814	0.8686615843023255	2.29796511627907	0.8505463226744187	60.009532024474076	0.5588404744848866	223.53688634237855	-17.787149909870514	-15.646476969390925
YJR111C	283	495	14	1	51	232	26	0.18021201413427562	0.8197879858657244	0.09187279151943463	1.0422632508833922	1.4870597526501768	0.8565622261484099	2.2968197879858656	0.7786965724381626	1.3557258232712501	0.4023409904345135	4.429709878377136	-17.313257101639905	-15.773538880699888
YJR112W	201	1307	14	1	16	184	51	0.07960199004975124	0.9154228855721394	0.2537313432835821	1.5762462686567165	2.0227962189054725	0.9630990547263681	2.7313432835820897	1.0060387562189055	1.696403189100976	0.5163849960601435	105.77403299560234	-22.255545649096387	-20.47389503439721
YJR113C	247	442	14	1	47	200	24	0.1902834008097166	0.8097165991902834	0.09716599190283401	1.088123886639676	1.694124939271255	0.8657526315789473	2.311740890688259	0.8578076923076923	1.6233930870893136	0.4431595871084598	126.41389952983099	-17.68857409049626	-15.949011043701145
YJR116W	279	428	14	1	29	248	27	0.1039426523297491	0.8888888888888888	0.0967741935483871	1.8892358422939068	1.3047024014336919	0.9710467383512544	2.92831541218638	0.9979439784946237	1.5624795848818687	0.5543002577596633	363.3818392957151	-24.47514933136594	-22.371011191854834
YJR117W	453	495	14	1	94	339	120	0.20750551876379691	0.7483443708609272	0.26490066225165565	0.9116520971302429	2.404099624724062	0.9785090728476821	2.3730684326710816	0.9424405518763797	1.5455863826472442	0.4299616622566035	27.59783347261515	-15.150864724580122	-13.552538444877737
YJR118C	203	267	14	1	12	179	77	0.059113300492610835	0.8817733990147784	0.3793103448275862	1.2616827586206896	2.373374778325123	0.9992986699507389	2.6600985221674875	1.0206257635467981	2.042472018687968	0.4970546161173517	596.5951076625056	-17.997278591616872	-16.664355178151226
YJR119C	728	1662	14	1	100	602	308	0.13736263736263737	0.8269230769230769	0.4230769230769231	1.685221565934066	2.1609533516483515	0.8842966208791209	2.7032967032967035	0.8882875274725275	21.299685694876732	0.5313592235514464	402.7948019555929	-21.168448585706603	-19.021632220972776
YJR121W	511	558	14	1	339	133	97	0.6634050880626223	0.2602739726027397	0.1898238747553816	0.2507566927592955	7.421099902152642	1.0016566536203522	1.6320939334637965	1.0325226810176125	1.5572018216575243	0.34324248336441143	11.590192670133655	-6.484202641576652	-5.422635291807627
YJR122W	497	631	14	1	30	447	226	0.060362173038229376	0.8993963782696177	0.45472837022132795	1.7446331991951711	2.162797786720322	0.9588030985915493	2.7424547283702214	0.9440475855130784	71.94123274557428	0.5289743249812048	587.6162307051721	-21.336897033458882	-19.565307199229995
YJR123W	225	228	14	1	95	82	97	0.4222222222222222	0.36444444444444446	0.4311111111111111	0.23163315555555555	3.1199788444444443	0.9999881777777778	1.5466666666666666	1.0187887111111111	1.2275800215403303	0.22832304774753545	6.680157308781599	-6.5419813337914965	-5.704092753717886
YJR124C	448	603	14	1	106	341	27	0.23660714285714285	0.7611607142857143	0.060267857142857144	1.1779421875	2.9471863616071428	0.9518319642857143	2.3973214285714284	0.9132260267857143	1.7358790357220566	0.558891930326222	28.00098521120985	-17.829736776355322	-15.605232813393386
YJR125C	408	651	14	1	77	314	140	0.18872549019607843	0.7696078431372549	0.3431372549019608	1.5154850980392156	4.903791274509804	0.9387200980392156	2.2965686274509802	0.9657618137254902	14.951350503626816	0.6047937555152444	667.0037198858778	-19.91019504410072	-17.321191106432195
YJR126C	811	1220	14	1	36	766	172	0.04438964241676942	0.9445129469790382	0.2120838471023428	1.5691177558569667	2.1655167570900122	0.9551824414303329	2.536374845869297	0.9508678298397041	26.277844059810306	0.5047925989687384	27544.362147345422	-22.091304696481927	-20.582758530100637
YJR127C	1380	2195	14	1	104	1176	742	0.07536231884057971	0.8521739130434782	0.5376811594202898	1.7123049275362319	3.2657090217391302	0.9539026304347826	2.860869565217391	0.9522617608695652	59.91453291745967	0.5156442906110429	54469.91741904706	-20.310403639279787	-18.505263625480396
YJR129C	339	466	14	1	33	300	94	0.09734513274336283	0.8849557522123894	0.27728613569321536	2.1046460471976403	2.414091474926254	0.9677138348082596	2.377581120943953	0.8974126548672566	90.40955468283258	0.5804442026405399	506.5562276559514	-23.6646080848993	-21.501260494212872
YJR130C	639	1008	14	1	128	490	155	0.20031298904538342	0.7668231611893583	0.24256651017214398	1.1652231611893584	3.6511528169014085	0.8939807668231612	2.3380281690140845	0.88262241001564945	1.8399954171778088	0.519460733015728	146.72133994151565	-16.40123433215542	-14.39692079941789
YJR131W	549	901	14	1	114	435	55	0.20765027322404372	0.7923497267759563	0.10018214936247723	1.2425632058287797	5.0294343169398905	0.792861766848816	2.010928961748634	0.7653397632058287	19.832582796082892	0.49814950603686275	313.47301400051975	-18.398575923690192	-16.307515705696865
YJR132W	1048	1122	14	1	125	906	241	0.11927480916030535	0.8645038167938931	0.2299618320610687	1.171547996183206	2.842424599236641	0.9856485019083969	2.4255725190839694	0.962194141221374	1.4598379383411662	0.4661229969339215	62.152566719008945	-18.96047054874231	-17.310859573655335
YJR133W	209	223	14	1	79	129	13	0.37799043062200954	0.6172248803827751	0.06220095693779904	0.7736317703349282	11.000652775119617	0.9706163157894737	2.1626794258373208	0.9817978947368421	1.838621312907817	0.45406938109433653	52.33443605400556	-13.416002555687202	-11.582611417073789
YJR134C	707	1161	14	1	10	697	143	0.014144271570014143	0.9858557284299858	0.20226308345120225	2.464693210749646	1.8526117821782178	0.9790482602545969	2.608203677510608	0.9405736633663366	37.39530904818391	0.5417639382162045	768.9890332190503	-27.54119101509368	-26.124948171853575
YJR137C	1442	1753	14	1	226	990	939	0.15672676837725383	0.6865464632454924	0.6511789181692095	0.9763787101248266	1.8062549167822468	0.9836452565880721	2.2586685159500695	0.9359939667128987	8.523956038582092	0.44566465466592714	95.82810918720595	-13.832392119111123	-12.129063512523121
YJR138W	1584	2475	14	1	215	1359	247	0.13573232323232323	0.8579545454545454	0.15593434343434343	1.409470643939394	2.484081369949495	0.934186994949495	2.4210858585858586	0.9063504734848484	11.49286379684915	0.5631485722806925	196.19745679915604	-20.3834192406546	-18.37279344507419
YJR139C	359	405	14	1	87	213	176	0.24233983286908078	0.5933147632311978	0.49025069637883006	0.6240057103064067	1.845440278551532	0.991377799442897	2.481894150417827	0.9403944846796657	1.3627193449955926	0.35882236461925626	4.744996404094564	-11.055109035435063	-9.638505342224782
YJR140C	1648	2308	14	1	71	1558	345	0.04308252427184466	0.9453883495145631	0.20934466019417475	1.780699817961165	2.082629453883495	0.9672901881067961	2.6450242718446604	0.9474166383495146	10.49257180627281	0.5419447297912547	242.55488616698452	-23.657764768441982	-21.975422998409083
YJR141W	347	508	14	1	24	322	54	0.069164265129683	0.9279538904899135	0.15561959654178675	2.360190864553314	3.148725129682997	0.9817686167146974	2.7896253602305476	1.0033744380403458	1.663825550973927	0.5325824870239252	580.238524232295	-26.89731776595748	-25.06390202177929
YJR142W	342	456	14	1	55	284	76	0.1608187134502924	0.8304093567251462	0.2222222222222222	1.2952748538011696	6.885750906432748	0.9903915204678363	2.087719298245614	0.92109283625731	1.772961624803166	0.5024787008243565	238.23258799579958	-18.85011403466038	-17.073499358274354
YJR143C	762	834	14	1	148	536	257	0.1942257217847769	0.7034120734908137	0.33727034120734906	0.983390157480315	1.9834128083989502	0.9788173228346456	2.242782152230971	0.9228740813648294	1.5540212226142043	0.47080387161018444	30.684258360277923	-15.690379951605559	-13.822394736471368
YJR144W	269	343	14	1	81	188	48	0.30111524163568776	0.6988847583643123	0.17843866171003717	1.5888304089219332	4.07783405204461	0.9511292565055762	2.4981412639405205	0.9593385873605949	1.8616886220597277	0.5908167510253806	229.33112106294288	-19.28968206491838	-16.551852366372174
YJR145C	261	308	14	1	130	72	64	0.49808429118773945	0.27586206896551724	0.24521072796934865	0.14464019157088123	6.968136168582376	0.9789802298850575	1.8275862068965518	0.7989434482758621	0.9841552749975263	0.16154640613203908	6.96392197603294	-5.61445785498261	-4.978041374930658
YJR147W	358	1223	14	1	15	341	52	0.04189944134078212	0.952513966480447	0.1452513966480447	2.5987774581005585	1.6488381005586592	0.5249581843575419	2.46927374301676	0.5207707821229051	29.271894755445807	0.4105729869453136	422.7381981304035	-26.317538235897068	-24.276869105888643
YJR148W	376	446	14	1	152	222	11	0.40425531914893614	0.5904255319148937	0.02925531914893617	0.7028505585106383	8.548933324468084	0.8554377659574468	2.146276595744681	0.8220921542553192	1.0836525186835266	0.3375485367404621	3.348703415731403	-13.133385020134064	-11.519360714255901
YJR151C	1161	4206	12	0.8571428571428571	1	1161	566	8.613264427217916e-4	1	0.48751076658053405	3.8716200689061155	1.9425144013781224	0.9638101550387597	3.0559862187769165	1.080585443583118	95.9196219485308	0.3405029484203386	6357.562202742553	-30.818388548220938	-29.986674848412502
YJR152W	543	648	14	1	41	499	89	0.07550644567219153	0.9189686924493554	0.16390423572744015	1.2112182320441989	2.130443296500921	0.9582039963167588	2.3093922651933703	0.9375841252302026	1.6783995859195893	0.5013199711557675	24.1702905619868	-19.293415576797333	-17.71041116045099
YJR158W	567	1107	14	1	151	415	41	0.26631393298059963	0.7319223985890653	0.07231040564373897	1.226653597883598	4.432849365079365	0.9470871781305115	2.0846560846560847	0.9387655908289242	142.8328684347245	0.6325716139316676	480.1338587230327	-18.42332877770825	-16.04600786838256
YJR160C	602	1106	14	1	29	571	65	0.04817275747508306	0.9485049833887044	0.1079734219269103	1.7137415282392026	3.451899219269103	0.9443944019933554	2.6411960132890364	0.9474460797342192	68.43310163859485	0.6028118256736682	568.935027213242	-23.377581277764932	-21.620048649000328
YKL002W	232	244	14	1	59	130	96	0.2543103448275862	0.5603448275862069	0.41379310344827586	0.6309518534482759	9.587929008620689	0.946225474137931	2.0129310344827585	0.9427158620689655	1.5294614310459256	0.4279121948612111	48.84986813526119	-11.315507116899928	-9.680919078041626
YKL003C	131	182	14	1	36	95	14	0.2748091603053435	0.7251908396946565	0.10687022900763359	0.8823717557251909	2.5503691603053436	1.0002348854961831	2.480916030534351	0.9940246564885497	1.7110931204672994	0.4623403653588058	5.9682207829915646	-14.180849101207672	-12.505428644516646
YKL004W	401	546	14	1	118	273	89	0.2942643391521197	0.6807980049875312	0.22194513715710723	0.9692910224438903	6.377479600997506	0.8228708728179551	2.3516209476309227	0.8236050374064838	1.473297182190865	0.4339978539386063	6.321193710973709	-15.89185209870429	-13.862294151020347
YKL007W	268	393	14	1	40	226	24	0.14925373134328357	0.8432835820895522	0.08955223880597014	1.422265671641791	1.7839372014925374	0.993915895522388	2.906716417910448	0.9974454850746268	1.4923231202530252	0.5082041201341682	153.8418280613184	-20.785272451580877	-18.848786758329943
YKL008C	418	490	14	1	124	293	23	0.2966507177033493	0.7009569377990431	0.05502392344497608	0.8976538277511962	7.203221531100478	0.9629139234449761	2.1435406698564594	0.941200909090909	1.5742777035267144	0.47946504742966384	6.5926866829919675	-15.01697616744094	-13.156737454274344
YKL009W	236	244	14	1	100	135	8	0.423728813559322	0.5720338983050848	0.03389830508474576	0.5665283898305085	6.685140677966102	0.9886827118644068	2.156779661016949	0.9352128813559322	1.202903712586381	0.33485498114747075	4.021457784740014	-11.329416665417549	-9.915127949500505
YKL011C	353	705	14	1	13	332	202	0.036827195467422094	0.9405099150141643	0.5722379603399433	2.2116798866855523	1.9543057507082153	0.9868241926345609	2.84985835694051	1.0088286402266289	58.48794103760781	0.5622472580329386	458.5356193497889	-24.47397300660385	-22.739751383946842
YKL012W	583	834	14	1	46	536	80	0.07890222984562607	0.9193825042881647	0.137221269296741	1.8445356775300172	2.159314511149228	0.9427982675814751	2.437392795883362	0.9144242367066895	2.067179907467091	0.5739273537816632	467.8106345693586	-23.839435696057222	-21.902598362014068
YKL013C	171	174	14	1	59	69	73	0.34502923976608185	0.40350877192982454	0.4269005847953216	0.2741858479532164	3.0791771929824563	0.9937434502923976	1.935672514619883	0.9705973684210526	1.282068684813457	0.27196902254664035	5.820736072209074	-7.216283271519435	-6.263081069854566
YKL014C	1764	2025	14	1	2	1651	1744	0.0011337868480725624	0.9359410430839002	0.9886621315192744	1.910942857142857	2.809911995464853	0.9865734013605442	2.312358276643991	0.9035604648526078	64.19454434195427	0.505078605112723	862.5247990187552	-21.472082489135296	-20.025621010933765
YKL016C	174	209	14	1	52	122	1	0.2988505747126437	0.7011494252873564	0.005747126436781609	0.622496551724138	2.99152591954023	1.0029457471264367	2.4310344827586206	0.9656316091954023	1.14425299029093	0.3035184651938056	3.6903376818300053	-12.426476087746572	-11.296248696093388
YKL017C	683	934	14	1	155	525	66	0.22693997071742314	0.7686676427525623	0.09663250366032211	1.2046108345534408	3.0813861932650073	0.9317989311859444	2.1888726207906295	0.8689871595900439	16.276381878259592	0.5112244885647127	151.12201180429025	-18.14873203773964	-16.028976342071623
YKL019W	316	499	14	1	64	251	53	0.20253164556962025	0.7943037974683544	0.16772151898734178	1.4826636075949367	2.9295254430379747	0.985251835443038	2.6139240506329116	1.0133300949367088	1.489071134236844	0.5159135620662522	99.8636187193422	-20.466799817192822	-18.248254238002882
YKL020C	1082	1792	14	1	109	944	542	0.10073937153419593	0.8724584103512015	0.5009242144177449	1.7598826247689463	2.4376394731977817	0.8963272458410351	2.6340110905730127	0.8774369223659889	76.16011315929963	0.579938694348646	588.3186321736468	-22.0023510022091	-19.908773067804123
YKL021C	468	559	14	1	127	336	100	0.27136752136752135	0.717948717948718	0.21367521367521367	1.1660869871794872	12.283893547008548	0.9586600213675214	2.4337606837606836	1.023869829059829	105.9862166588325	0.5347247047046775	1243.7978448473393	-14.947517952669006	-12.96194986994977
YKL024C	204	321	14	1	92	112	6	0.45098039215686275	0.5490196078431373	0.029411764705882353	0.7796395588235294	5.978397107843137	0.6357975490196078	1.9607843137254901	0.5965264705882353	0.9548509895977816	0.30995171746104033	51.91974052143472	-13.828224844116777	-11.690920292032766
YKL026C	167	269	14	1	58	109	8	0.3473053892215569	0.6526946107784432	0.04790419161676647	0.911035868263473	9.801613473053893	0.893355508982036	2.2634730538922154	0.8806307185628742	1.4805540265872903	0.4195054690123346	184.3800566140077	-14.244299851144902	-12.413139153517857
YKL027W	447	563	14	1	103	342	54	0.23042505592841164	0.7651006711409396	0.12080536912751678	1.0716973154362417	7.9895535123042505	0.9956736465324385	2.149888143176734	0.9742557046979866	13.008611817919666	0.5364973646269829	272.84377069346453	-16.663738354066687	-14.628597226162555
YKL028W	482	613	14	1	88	385	146	0.1825726141078838	0.79875518672199175	0.3029045643153527	1.2039390041493776	3.3036828008298755	0.823106887966805	2.103734439834025	0.8444422199170124	23.450038565592664	0.6411863420483691	524.9448522588116	-15.84902253098713	-13.835697647105627
YKL029C	669	706	14	1	285	384	64	0.4260089686098655	0.5739910313901345	0.09566517189835576	0.7293738565022422	2.559365500747384	0.9885611360239163	1.8729446935724963	0.8750736472346786	1.80084559037586	0.45123939609940533	36.656841580910005	-12.05546866610181	-10.35847021215501
YKL033W	1038	1443	14	1	37	989	302	0.03564547206165703	0.9527938342967245	0.2909441233140655	2.02126570327553	2.1405086319845856	0.958837408477842	2.8179190751445087	0.9467019171483623	7.122935622059446	0.5349618490469865	390.1310907915948	-25.17156671814804	-23.499546173028225
YKL034W	758	990	14	1	7	729	311	0.009234828496042216	0.9617414248021108	0.4102902374670185	1.214726253298153	1.6244980738786279	0.9979828232189973	2.534300791556728	1.0021886675461742	1.4633906589868066	0.42664475023841614	57.69981985825204	-19.367628255098168	-18.28819309400212
YKL035W	499	533	14	1	183	192	200	0.3667334669338677	0.3847695390781563	0.40080160320641284	0.3677313026052104	7.644355450901804	0.9942872344689379	1.6092184368737474	0.9377382164328657	1.3531237732841546	0.3570919133951946	5.9584190707839095	-8.273999421149659	-6.975384877799811
YKL038W	1170	1603	14	1	8	1106	906	0.006837606837606838	0.9452991452991453	0.7743589743589744	1.912884188034188	2.9388119145299147	0.9804215982905983	2.7948717948717947	0.976867564102564	62.37546787884126	0.5689117494657937	470.04939008860134	-21.146317471088015	-19.543458053598663
YKL039W	523	762	14	1	79	441	94	0.15105162523900573	0.8432122370936902	0.17973231357552583	1.2420652007648183	2.484953709369025	0.9004166921606118	2.395793499043977	0.8808156978967495	1.870097591332089	0.5217666481364404	101.50263645281896	-18.726393209274278	-16.799502841151135
YKL040C	256	338	14	1	59	195	35	0.23046875	0.76171875	0.13671875	1.0211046875	6.9258409375	0.9963033203125	2.2734375	1.0177148046875	2.014429209896057	0.5573026730225247	162.55809466856496	-15.882560312447021	-14.048303296554439
YKL041W	224	246	14	1	45	172	31	0.20089285714285715	0.7678571428571429	0.13839285714285715	0.8273424107142857	3.026423973214286	0.9879444196428572	2.0401785714285716	0.9483541964285714	1.5044481681235273	0.4207350759202834	5.482786739819465	-14.337873444946464	-12.887658511494271
YKL043W	366	1092	14	1	58	308	66	0.15846994535519127	0.8415300546448088	0.18032786885245902	2.516669699453552	1.2782053551912569	0.8064359289617486	2.9863387978142075	0.8491303825136612	56.63139906125834	0.6137209609189193	608.4276990264548	-27.27997926349255	-23.929994148268037
YKL045W	528	582	14	1	127	400	75	0.24053030303030304	0.7575757575757576	0.14204545454545456	1.0185075757575757	3.179295643939394	0.9761865719696969	2.6363636363636362	1.0037657007575758	11.11316206152169	0.4769223840390749	44.11658982577301	-15.890507223420961	-14.14153938936015
