id	len_ref	len_msa	n_strains	f_strains	n_matched	n_mismatched	n_indel	f_matched	f_mismatched	f_indel	r4s	iq	iq_ml	iq_cat	iq_hi	leisr_mle	leisr_low	leisr_up	leisr_global	leisr_local
YKL152C	247	247	1012	1	243	4	0	0.9838056680161943	0.016194331983805668	0	0.00980659109311741	1.1832510121457491	1.0000276923076923	1.048582995951417	0.20336522267206478	69.69736666489626	11.40086976394152	84.31630788959993	-3.031039148389576	-2.909113860345406
YKL153W	169	169	1012	1	144	25	0	0.8520710059171598	0.14792899408284024	0	0.06623987573964497	1.6924753846153846	1.000399526627219	1.4260355029585798	0.6562536094674556	10.745788632810436	4.810283662875266	7.170488119211339	-8.422241547686093	-6.975495851325974
YKL154W	244	244	1012	1	188	56	0	0.7704918032786885	0.22950819672131148	0	0.11946699590163934	1.175919262295082	1.001275	1.0901639344262295	0.8299101639344262	6.400142512336496	3.3323626223889544	5.078732605732	-10.263114719893148	-8.093950872099253
YKL155C	628	628	1012	1	516	112	0	0.821656050955414	0.17834394904458598	0	0.10373980414012739	2.6439557484076435	1.000651050955414	1.3503184713375795	0.8454565445859873	6.466785176511085	3.2491227961609157	4.944648560511276	-9.168301203863411	-7.095922669065535
YKL156C-A	38	38	1012	1	33	5	0	0.868421052631579	0.13157894736842105	0	0.02920234210526316	1.2479526315789473	0.9999947368421053	1.263157894736842	0.9205468421052632	10.206100120615101	1.281687601617537	16.803220222853117	-4.296272509042021	-3.883364274088043
YKL156W	82	82	1012	1	75	7	0	0.9146341463414634	0.08536585365853659	0	0.0190155	1.120654756097561	0.9999906097560975	1.2560975609756098	0.8828236585365854	13.316069568910708	1.2791721935808364	23.968229276662527	-3.5923843639761714	-3.3087251406080815
YKL157W	952	952	1012	1	814	138	0	0.8550420168067226	0.14495798319327732	0	0.10488678256302521	3.386184233193277	1.0003020693277311	2.152310924369748	0.9624285189075631	7.5980277906541165	4.205355575179768	4.726487963075805	-9.537278305827819	-7.243438731104905
YKL159C	211	211	1012	1	174	37	0	0.8246445497630331	0.17535545023696683	0	0.07930998578199053	1.435827345971564	1.0023196208530805	1.2274881516587677	0.842050663507109	6.657327716747533	2.7467268725232192	5.641758708158866	-7.910008018334291	-6.463675860293414
YKL160W	145	145	1012	1	133	12	0	0.9172413793103448	0.08275862068965517	0	0.0393028	2.2097754482758623	1.0000711724137932	1.2275862068965517	0.6463042068965518	17.0685810683502	6.258174539297029	11.636722938039567	-4.95745254886503	-4.172872396016623
YKL161C	433	433	1012	1	306	127	0	0.7066974595842956	0.29330254041570436	0	0.17434760046189376	1.9409530715935335	0.998764688221709	1.1270207852193996	0.8231548267898384	4.57324328623262	2.5244005546147044	3.8415839802617597	-14.085775563018077	-11.05368060087594
YKL162C	402	402	1012	1	314	88	0	0.7810945273631841	0.21890547263681592	0	0.14589550497512438	1.9910692039800995	1.0003560447761193	1.0945273631840795	0.8605834825870646	NA	NA	NA	NA	NA
YKL162C-A	50	50	1012	1	25	25	0	0.5	0.5	0	0.48695900000000003	1.385967	0.9989528	2.08	0.9587084	3.1610057774341502	1.8596892583396694	3.084646827639476	-25.998581474025574	-19.89470248355671
YKL163W	325	325	1012	1	277	48	0	0.8523076923076923	0.1476923076923077	0	0.044566024615384614	1.4662771076923078	1.0022153846153847	1.1876923076923076	0.7124588307692308	7.131817588267779	2.3173961312064866	7.714173210732464	-5.766650966743104	-4.794953734197661
YKL164C	341	341	1012	1	292	49	0	0.8563049853372434	0.1436950146627566	0	0.10361524046920821	8.678764017595308	1.0011241055718476	1.2903225806451613	0.673553137829912	7.182293936870159	3.8085649655952674	4.575752649143424	-9.270527940111219	-6.96634623322473
YKL165C	919	919	1012	1	819	100	0	0.8911860718171926	0.1088139281828074	0	NA	2.282529542981502	0.8285480631120784	1.0544069640914038	0.6930069096844396	10.342860894847288	5.3809046093430695	6.9282638963718	-6.970235812903023	-5.4673172239536285
YKL165C-A	77	77	1012	1	52	25	0	0.6753246753246753	0.3246753246753247	0	0.1765588961038961	1.1786603896103895	0.9999983116883117	1.9350649350649352	0.9847183116883117	3.519061635793449	2.0910589686419088	2.722479492004482	-17.69463851803922	-12.592972522437698
YKL166C	398	398	1012	1	342	56	0	0.8592964824120602	0.1407035175879397	0	0.044815809045226133	1.8071868341708544	1.0001586934673368	1.2989949748743719	0.4577173366834171	9.346885738769918	4.0111858872852375	7.8254014513993715	-6.634268222815483	-5.402877450859734
YKL167C	137	137	1012	1	112	25	0	0.8175182481751825	0.18248175182481752	0	0.14058506569343066	1.328044598540146	0.9999859854014599	1.6131386861313868	0.9724679562043795	10.216488064515913	6.180261757833619	5.586090315390464	-9.903097708340727	-6.985130299553132
YKL168C	724	724	1012	1	570	154	0	0.787292817679558	0.212707182320442	0	0.1791060317679558	2.6353271546961325	1.0001200690607734	2.095303867403315	0.9969341712707183	6.497925486781246	4.07672281193745	3.685324675730372	-14.014535027223456	-10.218575297206687
YKL169C	127	127	1012	1	105	22	0	0.8267716535433071	0.1732283464566929	0	0.24158487401574805	2.535530708661417	0.9999062992125984	1.1181102362204725	0.9147823622047244	13.486526795638051	8.769590940205692	5.025099105933066	-13.310563713607193	-8.796999234195656
YKL170W	138	138	1012	1	124	14	0	0.8985507246376812	0.10144927536231885	0	0.029434202898550726	1.1005452173913044	1.0000015942028986	3.101449275362319	1.0335576811594203	9.269742330989864	2.3582780717539435	11.66050118027721	-4.407972213397121	-3.808681946324367
YKL171W	928	928	1012	1	726	202	0	0.7823275862068966	0.21767241379310345	0	0.12183958728448276	2.8454566379310346	0.9987898060344828	1.1627155172413792	0.8445001185344828	5.2078358921679175	2.5011207713855272	4.1614539181438355	-11.513695252449937	-9.286119582984957
YKL172W	427	427	1012	1	367	60	0	0.8594847775175644	0.1405152224824356	0	0.05233201639344262	4.56028962529274	1.0025325761124122	1.4215456674473068	0.7734472833723653	9.443481467542965	3.4159300079876065	7.930386989203851	-6.4080694902736886	-5.365984282758714
YKL173W	1008	1008	1012	1	812	196	0	0.8055555555555556	0.19444444444444445	0	0.16075833035714285	2.9353527579365077	0.9995101488095238	2.070436507936508	0.8342126587301587	6.450943263808358	3.8701586064087086	3.8070101170319504	-12.820699770319006	-9.258608430745875
YKL174C	618	618	1012	1	549	69	0	0.8883495145631068	0.11165048543689321	0	0.04054287216828479	1.5491879126213592	0.9982776699029127	1.1423948220064726	0.6555639320388349	10.076347728331562	3.59891635892551	8.900467092936125	-5.840837514176171	-4.929442767107565
YKL175W	503	503	1012	1	434	69	0	0.8628230616302187	0.13717693836978131	0	0.21283905765407554	4.01389717693837	1.0005877932405567	1.294234592445328	0.8721221669980119	8.629652569666163	5.686026799541603	3.417853232753153	-13.731148700803908	-9.505690290048404
YKL176C	828	828	1012	1	687	141	0	0.8297101449275363	0.17028985507246377	0	0.10753270893719807	3.3806034782608694	1.0002020531400966	1.357487922705314	0.8653845169082126	5.957432200873043	3.2104180281413472	4.124621792962454	-10.326113492046801	-7.819160714602301
YKL177W	112	112	1012	1	89	23	0	0.7946428571428571	0.20535714285714285	0	0.0647249375	4.122107678571428	1.0009183035714286	1.6160714285714286	0.525698125	6.110595033822271	1.8467057773931776	7.086949051362861	-6.7835244405282875	-5.773685472396474
YKL178C	470	470	1012	1	376	94	0	0.8	0.2	0	0.09850710425531915	1.9020086382978723	0.9981647872340426	1.0893617021276596	0.8578542553191489	NA	NA	NA	NA	NA
YKL179C	679	679	1012	1	579	100	0	0.8527245949926362	0.14727540500736377	0	0.15148401914580265	NA	NA	NA	NA	8.830428840654172	5.85863620473147	3.7330721621115797	-13.23112630257989	-9.418320787143738
YKL180W	184	184	1012	1	169	15	0	0.9184782608695652	0.08152173913043478	0	0.028799864130434782	1.6095246195652173	1.0000223369565218	1.2282608695652173	0.6438226086956522	15.572196055621857	8.729176670103854	8.25776942340781	-5.470488791369037	-4.168133092578277
YKL181W	427	427	1012	1	394	33	0	0.9227166276346604	0.07728337236533958	0	0.0396904355971897	1.538669274004684	0.999687868852459	1.0913348946135832	0.9104506557377049	15.465968207620234	6.459227329484651	10.160982873144626	-5.060420234532302	-4.176545910417562
YKL182W	2051	2051	1012	1	1830	221	0	0.8922476840565577	0.10775231594344223	0	0.04554366455387616	2.029702808386153	0.9991997415894686	1.135543637250122	0.6643834666016578	10.174429673377942	4.0530955637381405	8.769150100209737	-5.994868786501234	-5.030263808813224
YKL183C-A	70	70	1011	0.9990118577075099	35	35	70	0.5	0.5	1	NA	2.438827	1.0003094285714285	1.6428571428571428	0.9955914285714286	2.8069535570373443	1.9055931687978653	2.2954639616928194	-44.994741437234595	-33.38995083915675
YKL183W	306	306	1012	1	251	55	0	0.8202614379084967	0.17973856209150327	0	0.12960045098039216	3.4337560784313728	0.9986442483660131	2.183006535947712	0.7772750980392157	8.23691045999514	4.527646307095345	5.000811362248088	-10.288769711817084	-7.860355355708545
YKL184W	466	466	1012	1	372	94	0	0.7982832618025751	0.2017167381974249	0	NA	2.720132188841202	0.9999337768240344	2.087982832618026	0.8784560944206009	7.276594792803318	4.708719613778905	3.652615514536688	-15.474423150151772	-11.198942364806065
YKL185W	588	588	1007	0.9950592885375494	463	125	588	0.7874149659863946	0.21258503401360543	1	0.11658600340136055	5.197630986394558	0.9997568027210885	1.4421768707482994	0.7847668027210885	5.526764653127492	2.802414419535784	4.155064029340572	-12.10472397650242	-9.514277853832628
YKL186C	184	244	1012	1	25	143	21	0.1358695652173913	0.7771739130434783	0.11413043478260869	0.3363292391304348	2.479513206521739	0.9974097282608696	1.9184782608695652	0.979960652173913	2.1312115089775183	0.8483720231797398	817.3925212527037	-29.048636815692518	-22.887365812855542
YKL187C	750	750	1012	1	577	173	0	0.7693333333333333	0.23066666666666666	0	0.09975350666666667	3.9545074133333333	0.9999079333333334	2.2533333333333334	0.8888444266666666	4.814585699329647	2.2965581160612683	4.183447610785816	-11.499398290666559	-9.234213405330074
YKL188C	853	853	1012	1	709	144	0	0.8311840562719812	0.16881594372801875	0	0.11709736459554514	2.2745515592028136	0.9989669050410317	2.045720984759672	0.9470871512309496	7.272478661784026	4.324587405518333	4.053167186164261	-11.830684131975625	-8.8854751918401
YKL189W	399	399	1012	1	323	76	0	0.8095238095238095	0.19047619047619047	0	0.08541930827067669	2.1726372932330826	0.9989982957393484	1.1979949874686717	0.8212755639097744	5.46448487861308	2.5453288461777444	4.743025238524198	-9.11542013414593	-7.221187936816449
YKL190W	175	175	1012	1	169	6	0	0.9657142857142857	0.03428571428571429	0	0.009441068571428572	1.0380881714285715	1.0001134285714286	1.1028571428571428	0.2845249142857143	29.929481487168825	1.6792031812574455	68.62423513191352	-2.958504305858488	-2.842988435080705
YKL191W	534	534	1012	1	423	111	0	0.7921348314606742	0.20786516853932585	0	0.18416091198501872	2.700976797752809	1.0003939138576778	2.067415730337079	0.9846404494382023	5.41501520600034	3.169805493056334	3.210819690849744	-15.013969374936579	-11.15340872306356
YKL192C	125	125	1012	1	107	18	0	0.856	0.144	0	0.062381104	1.02981152	1.0003424	2.032	0.84512792	7.238083192697124	3.4346985301563806	5.1247924698196226	-7.5139914811117325	-5.691825083795786
YKL193C	338	338	1012	1	290	48	0	0.8579881656804734	0.14201183431952663	0	0.12042160946745563	2.43190550295858	1.0032273372781064	1.2159763313609468	0.7047683431952663	8.323692024037179	4.916582237969879	4.774276320101152	-9.269575942284208	-6.882373396873686
YKL194C	462	462	1012	1	402	60	0	0.8701298701298701	0.12987012987012986	0	0.09199220995670995	3.002147619047619	1.0011307575757575	1.2727272727272727	0.8327037662337663	10.124571733138671	5.946479294740688	4.973638378480327	-9.702646341578175	-7.26174098225003
YKL195W	403	403	1012	1	303	100	0	0.7518610421836228	0.24813895781637718	0	0.1824601265508685	4.696864888337469	1.0020522084367245	1.5037220843672456	0.8138292307692307	4.272538496752375	2.3700692653265563	3.1539033177451445	-15.638625866292449	-12.111978404722969
YKL196C	200	200	1012	1	190	10	0	0.95	0.05	0	0.013701965	1.72904255	1.0007614	1.15	0.588555	17.663411181282385	3.3163804785182474	27.20075411441607	-3.488721959326733	-3.228124692430531
YKL197C	1043	1043	1012	1	842	201	0	0.8072866730584851	0.19271332694151486	0	0.13307183988494728	3.0349245158197506	0.9997729050814956	1.1514860977948227	0.8567755225311601	6.401737447241677	3.4791197421047633	4.213156644119189	-11.576795136338013	-9.004284175629664
YKL198C	662	662	1012	1	509	153	0	0.7688821752265861	0.2311178247734139	0	0.15271163746223565	3.3888632175226587	1.0008390634441087	1.3081570996978853	0.7933201359516616	5.20699953269803	3.1155513648237663	3.3617262354488706	-14.670276425132968	-10.757972851440028
YKL201C	1178	1178	1012	1	929	249	0	0.7886247877758913	0.21137521222410866	0	NA	4.607217190152801	0.9987381578947369	1.1935483870967742	0.9107116383701188	5.43783149648923	3.3240387584224296	3.173636118427971	-15.623093073846245	-11.67544545208651
YKL202W	193	193	1012	1	88	105	0	0.45595854922279794	0.5440414507772021	0	NA	10.629823834196891	1.0004106735751295	1.7046632124352332	0.9884953886010363	2.4186434161410912	1.6358167850755985	2.058429347141938	-56.80058334784255	-43.71251162791724
YKL203C	2474	2474	1012	1	2179	295	0	0.8807599029911075	0.11924009700889249	0	0.04752233508488278	2.480327271624899	0.9985707033144705	1.1103476151980598	0.8076885610347615	9.544591808923611	3.6935089275263726	8.139798090726359	-6.4083846762951255	-5.408564441524201
YKL204W	632	632	1012	1	501	131	0	0.7927215189873418	0.20727848101265822	0	0.09217916139240506	2.9341927056962027	0.9997955379746836	1.3987341772151898	0.8893874050632912	5.847907722341606	2.249422834751182	5.547102904887755	-9.198002499734551	-7.630826178078788
YKL205W	1100	1100	1012	1	959	141	0	0.8718181818181818	0.12818181818181817	0	0.05080463545454545	3.1194296636363634	0.9992445727272727	1.26	0.8370730181818181	7.466581269129758	3.3743583525704044	6.12514444852934	-6.983580948560563	-5.535523393370359
YKL206C	267	267	1012	1	223	44	0	0.8352059925093633	0.1647940074906367	0	0.07777165168539325	6.46322277153558	1.0037398127340824	1.4943820224719102	0.6070939700374532	6.060839800884113	2.27132780072336	5.547466895441529	-7.847804815405259	-6.555601049528104
YKL207W	253	253	1012	1	225	28	0	0.8893280632411067	0.11067193675889328	0	0.14841047035573124	2.5555026086956523	0.9993918181818182	1.134387351778656	0.78668450592885375	15.469620835303504	10.714908081936246	4.732141116026875	-10.77436635162348	-7.090385025927657
YKL208W	271	271	1012	1	211	60	0	0.7785977859778598	0.22140221402214022	0	0.15093368634686347	1.486980664206642	1.0018432472324723	1.2878228782287824	0.860170405904059	5.970175939733188	3.6841147014788156	3.9319599716833578	-12.004055900523902	-8.491810165054684
YKL209C	1290	1290	1012	1	1035	255	0	0.8023255813953488	0.19767441860465115	0	0.21629652945736433	2.9655462945736435	0.9972691085271318	2.0775193798449614	0.9710623100775193	6.395780566496081	4.163474839614498	3.1709207459483157	-16.274458267675893	-11.5046296357041
YKL210W	1024	1024	1012	1	904	120	0	0.8828125	0.1171875	0	0.084971892578125	2.12005048828125	0.998700439453125	1.1513671875	0.90791240234375	8.616144276253866	4.696024548966143	4.678376161022953	-9.171646180742764	-6.9420519731024
YKL211C	484	484	1012	1	420	64	0	0.8677685950413223	0.1322314049586777	0	0.05260540495867769	1.4222606818181818	0.9998606404958678	1.1508264462809918	0.9283340082644629	8.877463569489034	3.799459965734483	7.334848171215056	-6.737570466669507	-5.547828689778914
YKL212W	623	623	1012	1	546	77	0	0.8764044943820225	0.12359550561797752	0	0.05818981701444623	3.7579766934189407	0.9988900160513644	2.13322632423756	0.6660987640449438	7.43047621409029	3.6313645700601174	4.964047743858268	-8.367823645603947	-6.551075833244132
YKL213C	715	715	1012	1	596	119	0	0.8335664335664336	0.16643356643356644	0	0.11769404615384615	2.0849993146853145	1.0000977902097903	1.2	0.71576606993007	7.045194966541057	4.198723213919297	4.365616243033924	-10.029914112829859	-7.2392533480377645
YKL214C	203	203	1012	1	161	42	0	0.7931034482758621	0.20689655172413793	0	0.20952124137931033	5.843573103448276	1.0033800492610838	1.4137931034482758	0.7941989655172413	4.845671810338045	2.891377917656797	2.843871619324218	-15.087880529918122	-10.62714249648807
YKL215C	1286	1286	1012	1	1098	188	0	0.8538102643856921	0.14618973561430793	0	0.08571030715396578	2.547193942457232	1.000799766718507	1.2099533437013996	0.7064406687402799	7.463836461105601	3.908457115573002	5.094657108458031	-9.059019220785254	-7.094355320808823
YKL216W	314	314	1012	1	273	41	0	0.8694267515923567	0.1305732484076433	0	0.05147368789808917	1.3073681847133758	0.9987714968152867	2.1369426751592355	0.8988366878980892	10.017934398899024	4.55075485269717	7.315108861452287	-6.61580285067364	-5.2878892693349275
YKL217W	616	616	1012	1	537	79	0	0.8717532467532467	0.12824675324675325	0	0.059554496753246755	2.886461607142857	0.999915762987013	1.3181818181818181	1.0667700324675324	8.621982645786948	3.908363253303356	5.758307148473551	-8.0867375194545	-6.557038043730868
YKL218C	326	326	1012	1	236	90	0	0.7239263803680982	0.27607361963190186	0	0.2686424417177914	2.7625328220858894	0.9987865337423313	1.1717791411042944	0.8649043558282209	4.11042213479083	2.434740899204435	2.6645457756685866	-19.91919460540954	-14.65784782508415
YKL219W	407	407	994	0.9822134387351779	282	125	407	0.6928746928746928	0.3071253071253071	1	NA	3.3990306633906635	1.0003025061425062	1.1769041769041768	0.9267735380835381	4.337467995412502	2.8758032901172306	2.5803324171634476	-25.865921928317235	-18.67966104637809
YKL220C	711	711	993	0.9812252964426877	540	171	711	0.759493670886076	0.24050632911392406	1	NA	NA	NA	NA	NA	5.290475321939614	2.5901806261808606	4.189367507598357	-12.327525540591493	-9.897403493099597
YKL221W	473	473	1006	0.9940711462450593	352	121	473	0.7441860465116279	0.2558139534883721	1	NA	4.08929511627907	1.0000254545454546	1.317124735729387	0.9215330021141649	6.439024237017321	4.214332603816562	3.523605362631695	-18.822387934457137	-13.643503132483072
YKL222C	705	705	1005	0.9930830039525692	522	183	705	0.7404255319148936	0.25957446808510637	1	0.16114526808510637	2.4850580283687944	0.99731295035461	1.0950354609929078	0.824594524822695	4.547050540485651	2.656544779385024	3.3291722363789527	-14.207357082906444	-10.515232388906108
YKL223W	110	110	1012	1	45	65	0	0.4090909090909091	0.5909090909090909	0	NA	9.036226181818181	1.0013848181818181	1.7454545454545454	0.9811371818181819	2.130988391062385	1.600503084860805	1.6156822124985732	-113.76123751452961	-90.74296270011043
YKL224C	123	123	1012	1	120	3	0	0.975609756097561	0.024390243902439025	0	0.008926926829268293	1.2175537398373983	1.0000761788617887	1.089430894308943	0.25808162601626017	47.10767367212349	4.464385278385072	80.56967609636574	-2.942517665214354	-2.820829917194271
YKL225W	115	115	204	0.2015810276679842	75	40	115	0.6521739130434783	0.34782608695652173	1	1.6576551304347826	8.119993391304348	1.0007837391304348	1.8	0.978927043478261	4.023953930450659	2.453620020358997	2.588001037671267	-31.717671588096156	-24.38549321470625
YKR001C	704	704	1012	1	643	61	0	0.9133522727272727	0.08664772727272728	0	0.051786951704545454	2.732033366477273	0.9988925710227272	1.2528409090909092	0.857416534090909	11.6043414639019	5.748535334203861	7.887087178458415	-6.066575253216314	-4.821628956608222
YKR002W	568	568	1012	1	507	61	0	0.8926056338028169	0.1073943661971831	0	0.0642585	2.3745328169014086	0.9979901584507043	2.0598591549295775	0.7902631338028169	9.950338442807595	5.05666468363914	6.432631454260726	-7.07369641459788	-5.549775318549569
YKR003W	448	448	1012	1	382	66	0	0.8526785714285714	0.14732142857142858	0	0.05321990848214286	1.640321763392857	1.0006464508928572	1.3214285714285714	0.5550212946428571	7.606343834721626	2.832178032545542	7.0743724674796455	-6.589206069224239	-5.437205259945565
YKR004C	377	377	1012	1	288	89	0	0.7639257294429708	0.23607427055702918	0	NA	1.7849524933687002	0.9995900795755969	1.0769230769230769	0.8848238461538461	5.935064699360101	3.679946958876761	3.8118589947248775	-13.893928125570719	-10.324004884345852
YKR005C	525	525	1012	1	376	149	0	0.7161904761904762	0.2838095238095238	0	0.22236578285714284	2.233842	0.9989716380952381	1.1466666666666667	0.9130865142857143	4.370238708422425	2.6487137047390945	3.0123272607267064	-17.945852251376095	-13.271003481311308
YKR006C	264	264	1012	1	214	50	0	0.8106060606060606	0.1893939393939394	0	0.09479103030303031	2.6882326515151513	1.0018285606060606	1.1742424242424243	0.7893011742424242	5.505668506736381	2.964478190010938	3.742574223080633	-11.716152392927848	-8.903334135314216
YKR007W	184	184	1012	1	144	40	0	0.782608695652174	0.21739130434782608	0	0.092690489130434775	2.209110163043478	0.9997948369565217	1.1956521739130435	0.7871534782608696	6.252346715778107	2.962378785265062	4.9763539859955666	-9.66683284532844	-7.653719767624064
YKR008W	625	625	1012	1	526	99	0	0.8416	0.1584	0	0.1168564896	5.437222304	1.004080368	1.3232	0.7596197760000001	7.745976939991965	4.826379788231915	4.0929254506584245	-11.149853797523635	-8.04286267920198
YKR009C	900	900	1012	1	752	148	0	0.8355555555555556	0.16444444444444445	0	0.11139408111111111	3.6098594	1.0011360777777778	2.1344444444444446	0.9705894111111111	6.277254096640358	3.4306149889363513	4.283958708837567	-10.128893076504056	-7.555007620694203
YKR010C	771	771	1012	1	540	231	0	0.7003891050583657	0.29961089494163423	0	0.2808749740596628	5.426485136186771	1.000397094682231	1.2775616083009078	0.9254117639429312	3.8534970508754163	2.3501210121708724	2.6073944731446743	-23.064853728111235	-17.540477564379355
YKR011C	353	353	1012	1	283	70	0	0.8016997167138811	0.19830028328611898	0	0.1289465014164306	2.7192926062322944	1.0013450141643059	1.4730878186968839	0.8825438810198301	6.909693955870192	3.572901142753375	4.721503225250947	-10.495372999846593	-8.264955459625035
YKR012C	125	125	1012	1	95	30	0	0.76	0.24	0	0.233077368	8.55501264	1.00363448	1.504	0.60612576	4.610850188455463	2.6684799248687767	2.8039600327837433	-18.441895843741573	-13.682435748984043
YKR013W	329	329	1012	1	254	75	0	0.7720364741641338	0.22796352583586627	0	0.11558015805471124	2.4743	0.9996785410334347	1.2249240121580547	0.7442183282674772	4.868445966668011	2.2760473009829485	4.529727348762676	-10.390199494376699	-8.278561384655893
YKR014C	234	234	1012	1	205	29	0	0.8760683760683761	0.12393162393162394	0	0.030254106837606837	1.2825658547008547	1.0002022222222222	1.2606837606837606	0.9665664957264957	8.972856917336886	1.8108148142959462	12.187552663000826	-4.7017417899325595	-4.173657127980972
YKR015C	568	568	1012	1	394	174	0	0.6936619718309859	0.30633802816901406	0	0.26023564788732395	3.5586757394366195	0.998774559859155	1.329225352112676	0.8382056514084507	3.745439648946659	2.2975076986752105	2.739509974732119	-18.237320342467928	-13.105287890721394
YKR016W	540	540	1012	1	447	93	0	0.8277777777777777	0.17222222222222222	0	0.09276241111111111	2.1215302592592593	1.0002462407407406	1.3537037037037036	0.7733675370370371	6.626168065108112	3.324113242858546	4.990537931545606	-9.16906886456535	-7.185045548341541
YKR017C	551	551	1012	1	468	83	0	0.8493647912885662	0.15063520871143377	0	0.06893124137931035	1.5076236842105264	1.000140671506352	1.0453720508166968	0.8010776406533575	7.2162332030316465	3.1726208079224714	6.315614490465624	-7.215294729510452	-5.804922285525107
YKR018C	725	725	1012	1	616	109	0	0.8496551724137931	0.1503448275862069	0	0.10676177379310345	2.2873537793103447	0.9998722896551724	1.1958620689655173	0.8149229793103449	6.932768333918686	3.8231309184104028	4.405832916180589	-9.634619910266117	-7.293026331382476
YKR019C	615	615	1012	1	481	134	0	0.7821138211382114	0.21788617886178863	0	0.15889691869918698	3.539415788617886	0.9988224227642276	1.2211382113821139	0.805125674796748	5.270460582280369	2.8806299786836878	3.840011150750341	-12.791141110336833	-9.850055859739271
YKR020W	164	164	1012	1	122	42	0	0.7439024390243902	0.25609756097560976	0	0.13274756097560975	1.3898321951219512	0.9994109756097561	1.0914634146341464	0.9759804268292682	4.20867430400194	2.17808981172635	3.4130834827616092	-12.054870383397462	-9.211057545526495
YKR021W	915	915	1012	1	752	163	0	0.8218579234972677	0.17814207650273223	0	0.09901533661202186	2.40663893989071	0.9991727103825137	1.1081967213114754	0.8312456721311475	5.934946115839682	2.972729829211806	4.736949676797366	-9.561379792318306	-7.507005856416981
YKR022C	322	322	1012	1	230	92	0	0.7142857142857143	0.2857142857142857	0	0.23258445962732918	5.648369254658385	1.001777950310559	1.5869565217391304	0.7247499378881987	4.620431211538015	2.747604153445633	3.202202868928072	-17.190949020794974	-12.82561916302006
YKR023W	530	530	1012	1	417	113	0	0.7867924528301887	0.21320754716981133	0	0.22597424905660377	3.454976	0.99915	1.2018867924528303	0.8350285849056603	6.552994733054948	4.432870998699279	3.2438528251247494	-17.043561733174442	-11.84552466226735
YKR024C	742	742	1012	1	603	139	0	0.8126684636118598	0.18733153638814015	0	NA	3.170785525606469	0.9992359703504043	1.2938005390835579	0.8915498921832884	5.4476660729275	3.206843565231364	3.53456299962755	-12.212906808969812	-8.88451398087814
YKR025W	282	282	1012	1	229	53	0	0.8120567375886525	0.1879432624113475	0	0.09057986879432624	1.129927375886525	1.0000356382978723	2.1950354609929077	0.929392340425532	5.710413041639319	2.72591750288072	5.593677711810046	-7.683007798697861	-6.053844602383358
YKR026C	305	305	1012	1	289	16	0	0.9475409836065574	0.05245901639344262	0	0.017554655737704917	2.6588045245901637	1.0006559672131148	1.157377049180328	0.6772765901639345	23.29460608313345	4.586582439466541	25.22733342484708	-3.7177008638008657	-3.400668720034256
YKR027W	765	765	1012	1	611	154	0	0.7986928104575164	0.20130718954248367	0	0.1655587660130719	3.21891522875817	0.9991098300653595	1.2300653594771243	0.9057918954248366	5.880536368235304	3.2224399309492906	3.7837931610465088	-12.497727710580739	-9.48415409414396
YKR028W	1033	1033	1012	1	834	199	0	0.8073572120038722	0.19264278799612777	0	0.08216249564375605	2.02805857696031	0.998784472410455	1.0977734753146176	0.9102106969990319	5.698831365234648	2.696710665410436	4.9965201354011946	-9.33927497361163	-7.516963983942507
YKR029C	751	751	1012	1	580	171	0	0.7723035952063915	0.22769640479360853	0	0.17259725965379494	2.9589443941411453	0.9993379893475366	1.170439414114514	0.8755911318242343	4.60921662915461	2.6256015120491596	3.1818806704454534	-14.212624092528763	-10.638525178988926
YKR030W	273	273	1012	1	233	40	0	0.8534798534798534	0.14652014652014653	0	0.04956224175824176	1.1096575457875457	0.9999234065934066	1.0146520146520146	0.94267336996337	7.1608938395498996	2.4723633540022103	6.955170002408794	-6.327427461516384	-5.277803450579761
YKR031C	1683	1683	1012	1	1414	269	0	0.8401663695781343	0.1598336304218657	0	0.07549560249554367	2.742257575757576	0.9984752465834819	2.05941770647653	0.8514262269756387	7.308918585602239	3.1968366098068928	5.683453513106672	-8.607699549254232	-7.104846373404563
YKR032W	104	104	1012	1	75	29	0	0.7211538461538461	0.27884615384615385	0	0.2808496153846154	5.0025348076923075	1.0026615384615385	1.5673076923076923	0.7799795192307692	7.0296616779991545	4.1445811259267336	4.236132620307755	-15.926247448873765	-11.816220111794788
YKR033C	141	141	1012	1	110	31	0	0.7801418439716312	0.2198581560283688	0	0.14082842553191488	2.386755815602837	1.0017694326241136	1.4539007092198581	0.7852155319148936	6.293395549544782	3.27910126631681	4.027530599743904	-13.050156564698327	-10.113429420745941
YKR034W	269	269	1012	1	210	59	0	0.7806691449814126	0.21933085501858737	0	0.1006409405204461	5.035596617100372	1.0012104832713755	1.4386617100371748	0.740498847583643	5.149378721703194	2.163950598879262	4.597367442751734	-10.365562072076553	-8.427358057294862
YKR035C	213	213	1012	1	189	24	0	0.8873239436619719	0.11267605633802817	0	0.07624255868544601	3.267360187793427	1.0083207981220657	2.1455399061032865	0.8099110798122066	12.951953132273589	7.4285540891754325	4.713636300613703	-9.028996517569148	-6.266885322937119
